Optimizer,learning_rate,epoch,loss
Adam,3.00e-03,2,6576380
Adam,3.00e-03,3,6531467
Adam,3.10e-03,1,6617556
Adam,3.10e-03,2,6572601
Adam,3.10e-03,3,6525365
Adam,3.20e-03,1,6615835
Adam,3.20e-03,2,6568759
Adam,3.20e-03,3,6519151
Adam,3.30e-03,1,6614092
Adam,3.30e-03,2,6564854
Adam,3.30e-03,3,6512825
Adam,3.40e-03,1,6612329
Adam,3.40e-03,2,6560889
Adam,3.40e-03,3,6506385
Adam,3.50e-03,1,6610546
Adam,3.50e-03,2,6556863
Adam,3.50e-03,3,6499832
Adam,3.60e-03,1,6608741
Adam,3.60e-03,2,6552773
Adam,3.60e-03,3,6493169
Adam,3.70e-03,1,6606916
Adam,3.70e-03,2,6548624
Adam,3.70e-03,3,6486393
Adam,3.80e-03,1,6605071
Adam,3.80e-03,2,6544413
Adam,3.80e-03,3,6479505
Adam,3.90e-03,1,6603204
Adam,3.90e-03,2,6540141
Adam,3.90e-03,3,6472508
Adam,4.00e-03,1,6601318
Adam,4.00e-03,2,6535808
Adam,4.00e-03,3,6465400
Adam,4.10e-03,1,6599411
Adam,4.10e-03,2,6531414
Adam,4.10e-03,3,6458180
Adam,4.20e-03,1,6597483
Adam,4.20e-03,2,6526958
Adam,4.20e-03,3,6450851
Adam,4.30e-03,1,6595534
Adam,4.30e-03,2,6522442
Adam,4.30e-03,3,6443413
Adam,4.40e-03,1,6593565
Adam,4.40e-03,2,6517865
Adam,4.40e-03,3,6435866
Adam,4.50e-03,1,6591575
Adam,4.50e-03,2,6513229
Adam,4.50e-03,3,6428210
Adam,4.60e-03,1,6589566
Adam,4.60e-03,2,6508532
Adam,4.60e-03,3,6420444
Adam,4.70e-03,1,6587536
Adam,4.70e-03,2,6503775
Adam,4.70e-03,3,6412571
Adam,4.80e-03,1,6585485
Adam,4.80e-03,2,6498958
Adam,4.80e-03,3,6404590
Adam,4.90e-03,1,6583413
Adam,4.90e-03,2,6494081
Adam,4.90e-03,3,6396502
Adam,5.00e-03,1,6581322
Adam,5.00e-03,2,6489142
Adam,5.00e-03,3,6388307
Adam,5.10e-03,1,6579208
Adam,5.10e-03,2,6484146
Adam,5.10e-03,3,6380006
Adam,5.20e-03,1,6577076
Adam,5.20e-03,2,6479089
Adam,5.20e-03,3,6371599
Adam,5.30e-03,1,6574923
Adam,5.30e-03,2,6473973
Adam,5.30e-03,3,6363086
Adam,5.40e-03,1,6572750
Adam,5.40e-03,2,6468798
Adam,5.40e-03,3,6354466
Adam,5.50e-03,1,6570556
Adam,5.50e-03,2,6463564
Adam,5.50e-03,3,6345745
Adam,5.60e-03,1,6568342
Adam,5.60e-03,2,6458270
Adam,5.60e-03,3,6336916
Adam,5.70e-03,1,6566107
Adam,5.70e-03,2,6452918
Adam,5.70e-03,3,6327984
Adam,5.80e-03,1,6563851
Adam,5.80e-03,2,6447507
Adam,5.80e-03,3,6318950
Adam,5.90e-03,1,6561577
Adam,5.90e-03,2,6442037
Adam,5.90e-03,3,6309812
Adam,6.00e-03,1,6559282
Adam,6.00e-03,2,6436509
Adam,6.00e-03,3,6300571
Adam,6.10e-03,1,6556966
Adam,6.10e-03,2,6430923
Adam,6.10e-03,3,6291228
Adam,6.20e-03,1,6554631
Adam,6.20e-03,2,6425278
Adam,6.20e-03,3,6281784
Adam,6.30e-03,1,6552275
Adam,6.30e-03,2,6419575
Adam,6.30e-03,3,6272240
Adam,6.40e-03,1,6549900
Adam,6.40e-03,2,6413813
Adam,6.40e-03,3,6262594
Adam,6.50e-03,1,6547503
Adam,6.50e-03,2,6407997
Adam,6.50e-03,3,6252848
Adam,6.60e-03,1,6545086
Adam,6.60e-03,2,6402120
Adam,6.60e-03,3,6243002
Adam,6.70e-03,1,6542649
Adam,6.70e-03,2,6396187
Adam,6.70e-03,3,6233057
Adam,6.80e-03,1,6540194
Adam,6.80e-03,2,6390196
Adam,6.80e-03,3,6223013
Adam,6.90e-03,1,6537718
Adam,6.90e-03,2,6384148
Adam,6.90e-03,3,6212870
Adam,7.00e-03,1,6535221
Adam,7.00e-03,2,6378044
Adam,7.00e-03,3,6202631
Adam,7.10e-03,1,6532703
Adam,7.10e-03,2,6371882
Adam,7.10e-03,3,6192294
Adam,7.20e-03,1,6530166
Adam,7.20e-03,2,6365664
Adam,7.20e-03,3,6181862
Adam,7.30e-03,1,6527610
Adam,7.30e-03,2,6359389
Adam,7.30e-03,3,6171333
Adam,7.40e-03,1,6525034
Adam,7.40e-03,2,6353059
Adam,7.40e-03,3,6160708
Adam,7.50e-03,1,6522438
Adam,7.50e-03,2,6346672
Adam,7.50e-03,3,6149987
Adam,7.60e-03,1,6519821
Adam,7.60e-03,2,6340230
Adam,7.60e-03,3,6139173
Adam,7.70e-03,1,6517183
Adam,7.70e-03,2,6333731
Adam,7.70e-03,3,6128266
Adam,7.80e-03,1,6514527
Adam,7.80e-03,2,6327177
Adam,7.80e-03,3,6117264
Adam,7.90e-03,1,6511851
Adam,7.90e-03,2,6320568
Adam,7.90e-03,3,6106170
Adam,8.00e-03,1,6509156
Adam,8.00e-03,2,6313902
Adam,8.00e-03,3,6094983
Adam,8.10e-03,1,6506440
Adam,8.10e-03,2,6307182
Adam,8.10e-03,3,6083707
Adam,8.20e-03,1,6503704
Adam,8.20e-03,2,6300408
Adam,8.20e-03,3,6072338
Adam,8.30e-03,1,6500950
Adam,8.30e-03,2,6293579
Adam,8.30e-03,3,6060878
Adam,8.40e-03,1,6498176
Adam,8.40e-03,2,6286695
Adam,8.40e-03,3,6049329
Adam,8.50e-03,1,6495381
Adam,8.50e-03,2,6279757
Adam,8.50e-03,3,6037691
Adam,8.60e-03,1,6492565
Adam,8.60e-03,2,6272764
Adam,8.60e-03,3,6025964
Adam,8.70e-03,1,6489731
Adam,8.70e-03,2,6265718
Adam,8.70e-03,3,6014149
Adam,8.80e-03,1,6486878
Adam,8.80e-03,2,6258618
Adam,8.80e-03,3,6002245
Adam,8.90e-03,1,6484006
Adam,8.90e-03,2,6251465
Adam,8.90e-03,3,5990258
Adam,9.00e-03,1,6481113
Adam,9.00e-03,2,6244258
Adam,9.00e-03,3,5978183
Adam,9.10e-03,1,6478201
Adam,9.10e-03,2,6236998
Adam,9.10e-03,3,5966022
Adam,9.20e-03,1,6475266
Adam,9.20e-03,2,6229685
Adam,9.20e-03,3,5953777
Adam,9.30e-03,1,6472316
Adam,9.30e-03,2,6222318
Adam,9.30e-03,3,5941447
Adam,9.40e-03,1,6469346
Adam,9.40e-03,2,6214901
Adam,9.40e-03,3,5929035
Adam,9.50e-03,1,6466355
Adam,9.50e-03,2,6207430
Adam,9.50e-03,3,5916538
Adam,9.60e-03,1,6463345
Adam,9.60e-03,2,6199907
Adam,9.60e-03,3,5903960
Adam,9.70e-03,1,6460317
Adam,9.70e-03,2,6192331
Adam,9.70e-03,3,5891301
Adam,9.80e-03,1,6457266
Adam,9.80e-03,2,6184705
Adam,9.80e-03,3,5878560
Adam,9.90e-03,1,6454199
Adam,9.90e-03,2,6177027
Adam,9.90e-03,3,5865740
Adam,1.00e-02,1,6451113
Adam,1.00e-02,2,6169299
Adam,1.00e-02,3,5852840
Adam,1.01e-02,1,6448005
Adam,1.01e-02,2,6161518
Adam,1.01e-02,3,5839861
Adam,1.02e-02,1,6444880
Adam,1.02e-02,2,6153686
Adam,1.02e-02,3,5826805
Adam,1.03e-02,1,6441735
Adam,1.03e-02,2,6145804
Adam,1.03e-02,3,5813670
Adam,1.04e-02,1,6438569
Adam,1.04e-02,2,6137871
Adam,1.04e-02,3,5800460
Adam,1.05e-02,1,6435387
Adam,1.05e-02,2,6129888
Adam,1.05e-02,3,5787172
Adam,1.06e-02,1,6432184
Adam,1.06e-02,2,6121856
Adam,1.06e-02,3,5773811
Adam,1.07e-02,1,6428962
Adam,1.07e-02,2,6113772
Adam,1.07e-02,3,5760374
Adam,1.08e-02,1,6425721
Adam,1.08e-02,2,6105640
Adam,1.08e-02,3,5746864
Adam,1.09e-02,1,6422461
Adam,1.09e-02,2,6097459
Adam,1.09e-02,3,5733281
Adam,1.10e-02,1,6419182
Adam,1.10e-02,2,6089228
Adam,1.10e-02,3,5719625
Adam,1.11e-02,1,6415885
Adam,1.11e-02,2,6080948
Adam,1.11e-02,3,5705899
Adam,1.12e-02,1,6412567
Adam,1.12e-02,2,6072619
Adam,1.12e-02,3,5692101
Adam,1.13e-02,1,6409232
Adam,1.13e-02,2,6064243
Adam,1.13e-02,3,5678233
Adam,1.14e-02,1,6405877
Adam,1.14e-02,2,6055818
Adam,1.14e-02,3,5664298
Adam,1.15e-02,1,6402502
Adam,1.15e-02,2,6047344
Adam,1.15e-02,3,5650293
Adam,1.16e-02,1,6399110
Adam,1.16e-02,2,6038824
Adam,1.16e-02,3,5636220
Adam,1.17e-02,1,6395697
Adam,1.17e-02,2,6030256
Adam,1.17e-02,3,5622079
Adam,1.18e-02,1,6392268
Adam,1.18e-02,2,6021640
Adam,1.18e-02,3,5607874
Adam,1.19e-02,1,6388818
Adam,1.19e-02,2,6012978
Adam,1.19e-02,3,5593604
Adam,1.20e-02,1,6385351
Adam,1.20e-02,2,6004268
Adam,1.20e-02,3,5579269
Adam,1.21e-02,1,6381864
Adam,1.21e-02,2,5995512
Adam,1.21e-02,3,5564869
Adam,1.22e-02,1,6378359
Adam,1.22e-02,2,5986711
Adam,1.22e-02,3,5550409
Adam,1.23e-02,1,6374835
Adam,1.23e-02,2,5977863
Adam,1.23e-02,3,5535885
Adam,1.24e-02,1,6371291
Adam,1.24e-02,2,5968969
Adam,1.24e-02,3,5521299
Adam,1.25e-02,1,6367731
Adam,1.25e-02,2,5960030
Adam,1.25e-02,3,5506655
Adam,1.26e-02,1,6364151
Adam,1.26e-02,2,5951044
Adam,1.26e-02,3,5491949
Adam,1.27e-02,1,6360553
Adam,1.27e-02,2,5942015
Adam,1.27e-02,3,5477186
Adam,1.28e-02,1,6356936
Adam,1.28e-02,2,5932941
Adam,1.28e-02,3,5462365
Adam,1.29e-02,1,6353300
Adam,1.29e-02,2,5923822
Adam,1.29e-02,3,5447487
Adam,1.30e-02,1,6349646
Adam,1.30e-02,2,5914660
Adam,1.30e-02,3,5432553
Adam,1.31e-02,1,6345974
Adam,1.31e-02,2,5905452
Adam,1.31e-02,3,5417563
Adam,1.32e-02,1,6342284
Adam,1.32e-02,2,5896201
Adam,1.32e-02,3,5402521
Adam,1.33e-02,1,6338574
Adam,1.33e-02,2,5886906
Adam,1.33e-02,3,5387423
Adam,1.34e-02,1,6334847
Adam,1.34e-02,2,5877570
Adam,1.34e-02,3,5372273
Adam,1.35e-02,1,6331102
Adam,1.35e-02,2,5868190
Adam,1.35e-02,3,5357073
Adam,1.36e-02,1,6327338
Adam,1.36e-02,2,5858766
Adam,1.36e-02,3,5341820
Adam,1.37e-02,1,6323557
Adam,1.37e-02,2,5849300
Adam,1.37e-02,3,5326518
Adam,1.38e-02,1,6319757
Adam,1.38e-02,2,5839793
Adam,1.38e-02,3,5311167
Adam,1.39e-02,1,6315938
Adam,1.39e-02,2,5830244
Adam,1.39e-02,3,5295769
Adam,1.40e-02,1,6312101
Adam,1.40e-02,2,5820653
Adam,1.40e-02,3,5280322
Adam,1.41e-02,1,6308247
Adam,1.41e-02,2,5811022
Adam,1.41e-02,3,5264830
Adam,1.42e-02,1,6304374
Adam,1.42e-02,2,5801347
Adam,1.42e-02,3,5249293
Adam,1.43e-02,1,6300482
Adam,1.43e-02,2,5791636
Adam,1.43e-02,3,5233711
Adam,1.44e-02,1,6296575
Adam,1.44e-02,2,5781881
Adam,1.44e-02,3,5218086
Adam,1.45e-02,1,6292648
Adam,1.45e-02,2,5772085
Adam,1.45e-02,3,5202419
Adam,1.46e-02,1,6288704
Adam,1.46e-02,2,5762252
Adam,1.46e-02,3,5186709
Adam,1.47e-02,1,6284742
Adam,1.47e-02,2,5752379
Adam,1.47e-02,3,5170960
Adam,1.48e-02,1,6280762
Adam,1.48e-02,2,5742466
Adam,1.48e-02,3,5155172
Adam,1.49e-02,1,6276763
Adam,1.49e-02,2,5732514
Adam,1.49e-02,3,5139343
Adam,1.50e-02,1,6272748
Adam,1.50e-02,2,5722523
Adam,1.50e-02,3,5123479
Adam,1.51e-02,1,6268714
Adam,1.51e-02,2,5712495
Adam,1.51e-02,3,5107577
Adam,1.52e-02,1,6264663
Adam,1.52e-02,2,5702427
Adam,1.52e-02,3,5091639
Adam,1.53e-02,1,6260594
Adam,1.53e-02,2,5692324
Adam,1.53e-02,3,5075666
Adam,1.54e-02,1,6256509
Adam,1.54e-02,2,5682181
Adam,1.54e-02,3,5059662
Adam,1.55e-02,1,6252403
Adam,1.55e-02,2,5671999
Adam,1.55e-02,3,5043623
Adam,1.56e-02,1,6248283
Adam,1.56e-02,2,5661784
Adam,1.56e-02,3,5027553
Adam,1.57e-02,1,6244143
Adam,1.57e-02,2,5651531
Adam,1.57e-02,3,5011453
Adam,1.58e-02,1,6239986
Adam,1.58e-02,2,5641243
Adam,1.58e-02,3,4995324
Adam,1.59e-02,1,6235813
Adam,1.59e-02,2,5630918
Adam,1.59e-02,3,4979165
Adam,1.60e-02,1,6231621
Adam,1.60e-02,2,5620556
Adam,1.60e-02,3,4962979
Adam,1.61e-02,1,6227413
Adam,1.61e-02,2,5610160
Adam,1.61e-02,3,4946766
Adam,1.62e-02,1,6223188
Adam,1.62e-02,2,5599729
Adam,1.62e-02,3,4930529
Adam,1.63e-02,1,6218944
Adam,1.63e-02,2,5589262
Adam,1.63e-02,3,4914266
Adam,1.64e-02,1,6214682
Adam,1.64e-02,2,5578763
Adam,1.64e-02,3,4897981
Adam,1.65e-02,1,6210404
Adam,1.65e-02,2,5568229
Adam,1.65e-02,3,4881674
Adam,1.66e-02,1,6206110
Adam,1.66e-02,2,5557660
Adam,1.66e-02,3,4865345
Adam,1.67e-02,1,6201799
Adam,1.67e-02,2,5547059
Adam,1.67e-02,3,4848996
Adam,1.68e-02,1,6197469
Adam,1.68e-02,2,5536425
Adam,1.68e-02,3,4832629
Adam,1.69e-02,1,6193122
Adam,1.69e-02,2,5525757
Adam,1.69e-02,3,4816243
Adam,1.70e-02,1,6188759
Adam,1.70e-02,2,5515057
Adam,1.70e-02,3,4799841
Adam,1.71e-02,1,6184378
Adam,1.71e-02,2,5504325
Adam,1.71e-02,3,4783422
Adam,1.72e-02,1,6179981
Adam,1.72e-02,2,5493561
Adam,1.72e-02,3,4766989
Adam,1.73e-02,1,6175568
Adam,1.73e-02,2,5482766
Adam,1.73e-02,3,4750544
Adam,1.74e-02,1,6171136
Adam,1.74e-02,2,5471940
Adam,1.74e-02,3,4734086
Adam,1.75e-02,1,6166688
Adam,1.75e-02,2,5461084
Adam,1.75e-02,3,4717616
Adam,1.76e-02,1,6162224
Adam,1.76e-02,2,5450195
Adam,1.76e-02,3,4701136
Adam,1.77e-02,1,6157743
Adam,1.77e-02,2,5439278
Adam,1.77e-02,3,4684647
Adam,1.78e-02,1,6153245
Adam,1.78e-02,2,5428330
Adam,1.78e-02,3,4668151
Adam,1.79e-02,1,6148730
Adam,1.79e-02,2,5417353
Adam,1.79e-02,3,4651647
Adam,1.80e-02,1,6144199
Adam,1.80e-02,2,5406347
Adam,1.80e-02,3,4635138
Adam,1.81e-02,1,6139651
Adam,1.81e-02,2,5395312
Adam,1.81e-02,3,4618624
Adam,1.82e-02,1,6135087
Adam,1.82e-02,2,5384248
Adam,1.82e-02,3,4602109
Adam,1.83e-02,1,6130506
Adam,1.83e-02,2,5373158
Adam,1.83e-02,3,4585590
Adam,1.84e-02,1,6125908
Adam,1.84e-02,2,5362039
Adam,1.84e-02,3,4569070
Adam,1.85e-02,1,6121294
Adam,1.85e-02,2,5350893
Adam,1.85e-02,3,4552552
Adam,1.86e-02,1,6116664
Adam,1.86e-02,2,5339719
Adam,1.86e-02,3,4536035
Adam,1.87e-02,1,6112017
Adam,1.87e-02,2,5328520
Adam,1.87e-02,3,4519520
Adam,1.88e-02,1,6107354
Adam,1.88e-02,2,5317294
Adam,1.88e-02,3,4503009
Adam,1.89e-02,1,6102676
Adam,1.89e-02,2,5306042
Adam,1.89e-02,3,4486502
Adam,1.90e-02,1,6097982
Adam,1.90e-02,2,5294763
Adam,1.90e-02,3,4470004
Adam,1.91e-02,1,6093269
Adam,1.91e-02,2,5283461
Adam,1.91e-02,3,4453512
Adam,1.92e-02,1,6088541
Adam,1.92e-02,2,5272132
Adam,1.92e-02,3,4437028
Adam,1.93e-02,1,6083797
Adam,1.93e-02,2,5260781
Adam,1.93e-02,3,4420555
Adam,1.94e-02,1,6079039
Adam,1.94e-02,2,5249404
Adam,1.94e-02,3,4404093
Adam,1.95e-02,1,6074263
Adam,1.95e-02,2,5238004
Adam,1.95e-02,3,4387643
Adam,1.96e-02,1,6069472
Adam,1.96e-02,2,5226581
Adam,1.96e-02,3,4371208
Adam,1.97e-02,1,6064664
Adam,1.97e-02,2,5215134
Adam,1.97e-02,3,4354787
Adam,1.98e-02,1,6059842
Adam,1.98e-02,2,5203666
Adam,1.98e-02,3,4338382
Adam,1.99e-02,1,6055002
Adam,1.99e-02,2,5192173
Adam,1.99e-02,3,4321994
Adam,2.00e-02,1,6050146
Adam,2.00e-02,2,5180661
Adam,2.00e-02,3,4305627
Adam,2.01e-02,1,6045277
Adam,2.01e-02,2,5169126
Adam,2.01e-02,3,4289279
Adam,2.02e-02,1,6040390
Adam,2.02e-02,2,5157569
Adam,2.02e-02,3,4272951
Adam,2.03e-02,1,6035488
Adam,2.03e-02,2,5145993
Adam,2.03e-02,3,4256646
Adam,2.04e-02,1,6030571
Adam,2.04e-02,2,5134397
Adam,2.04e-02,3,4240365
Adam,2.05e-02,1,6025638
Adam,2.05e-02,2,5122779
Adam,2.05e-02,3,4224110
Adam,2.06e-02,1,6020690
Adam,2.06e-02,2,5111144
Adam,2.06e-02,3,4207880
Adam,2.07e-02,1,6015727
Adam,2.07e-02,2,5099487
Adam,2.07e-02,3,4191679
Adam,2.08e-02,1,6010746
Adam,2.08e-02,2,5087813
Adam,2.08e-02,3,4175507
Adam,2.09e-02,1,6005752
Adam,2.09e-02,2,5076119
Adam,2.09e-02,3,4159364
Adam,2.10e-02,1,6000743
Adam,2.10e-02,2,5064410
Adam,2.10e-02,3,4143255
Adam,2.11e-02,1,5995717
Adam,2.11e-02,2,5052681
Adam,2.11e-02,3,4127177
Adam,2.12e-02,1,5990676
Adam,2.12e-02,2,5040934
Adam,2.12e-02,3,4111135
Adam,2.13e-02,1,5985622
Adam,2.13e-02,2,5029173
Adam,2.13e-02,3,4095128
Adam,2.14e-02,1,5980550
Adam,2.14e-02,2,5017393
Adam,2.14e-02,3,4079157
Adam,2.15e-02,1,5975465
Adam,2.15e-02,2,5005596
Adam,2.15e-02,3,4063226
Adam,2.16e-02,1,5970365
Adam,2.16e-02,2,4993787
Adam,2.16e-02,3,4047335
Adam,2.17e-02,1,5965248
Adam,2.17e-02,2,4981961
Adam,2.17e-02,3,4031484
Adam,2.18e-02,1,5960117
Adam,2.18e-02,2,4970121
Adam,2.18e-02,3,4015676
Adam,2.19e-02,1,5954973
Adam,2.19e-02,2,4958265
Adam,2.19e-02,3,3999912
Adam,2.20e-02,1,5949813
Adam,2.20e-02,2,4946396
Adam,2.20e-02,3,3984193
Adam,2.21e-02,1,5944638
Adam,2.21e-02,2,4934514
Adam,2.21e-02,3,3968521
Adam,2.22e-02,1,5939447
Adam,2.22e-02,2,4922618
Adam,2.22e-02,3,3952897
Adam,2.23e-02,1,5934243
Adam,2.23e-02,2,4910709
Adam,2.23e-02,3,3937322
Adam,2.24e-02,1,5929023
Adam,2.24e-02,2,4898788
Adam,2.24e-02,3,3921799
Adam,2.25e-02,1,5923790
Adam,2.25e-02,2,4886855
Adam,2.25e-02,3,3906327
Adam,2.26e-02,1,5918541
Adam,2.26e-02,2,4874911
Adam,2.26e-02,3,3890909
Adam,2.27e-02,1,5913279
Adam,2.27e-02,2,4862955
Adam,2.27e-02,3,3875548
Adam,2.28e-02,1,5908000
Adam,2.28e-02,2,4850989
Adam,2.28e-02,3,3860241
Adam,2.29e-02,1,5902709
Adam,2.29e-02,2,4839012
Adam,2.29e-02,3,3844993
Adam,2.30e-02,1,5897403
Adam,2.30e-02,2,4827026
Adam,2.30e-02,3,3829805
Adam,2.31e-02,1,5892083
Adam,2.31e-02,2,4815031
Adam,2.31e-02,3,3814677
Adam,2.32e-02,1,5886748
Adam,2.32e-02,2,4803027
Adam,2.32e-02,3,3799612
Adam,2.33e-02,1,5881398
Adam,2.33e-02,2,4791013
Adam,2.33e-02,3,3784611
Adam,2.34e-02,1,5876036
Adam,2.34e-02,2,4778991
Adam,2.34e-02,3,3769675
Adam,2.35e-02,1,5870659
Adam,2.35e-02,2,4766964
Adam,2.35e-02,3,3754805
Adam,2.36e-02,1,5865269
Adam,2.36e-02,2,4754927
Adam,2.36e-02,3,3740004
Adam,2.37e-02,1,5859863
Adam,2.37e-02,2,4742884
Adam,2.37e-02,3,3725273
Adam,2.38e-02,1,5854445
Adam,2.38e-02,2,4730834
Adam,2.38e-02,3,3710612
Adam,2.39e-02,1,5849012
Adam,2.39e-02,2,4718780
Adam,2.39e-02,3,3696025
Adam,2.40e-02,1,5843565
Adam,2.40e-02,2,4706719
Adam,2.40e-02,3,3681512
Adam,2.41e-02,1,5838105
Adam,2.41e-02,2,4694654
Adam,2.41e-02,3,3667074
Adam,2.42e-02,1,5832630
Adam,2.42e-02,2,4682584
Adam,2.42e-02,3,3652713
Adam,2.43e-02,1,5827143
Adam,2.43e-02,2,4670509
Adam,2.43e-02,3,3638432
Adam,2.44e-02,1,5821642
Adam,2.44e-02,2,4658431
Adam,2.44e-02,3,3624230
Adam,2.45e-02,1,5816127
Adam,2.45e-02,2,4646350
Adam,2.45e-02,3,3610110
Adam,2.46e-02,1,5810597
Adam,2.46e-02,2,4634267
Adam,2.46e-02,3,3596073
Adam,2.47e-02,1,5805055
Adam,2.47e-02,2,4622180
Adam,2.47e-02,3,3582121
Adam,2.48e-02,1,5799500
Adam,2.48e-02,2,4610093
Adam,2.48e-02,3,3568257
Adam,2.49e-02,1,5793931
Adam,2.49e-02,2,4598003
Adam,2.49e-02,3,3554479
Adam,2.50e-02,1,5788350
Adam,2.50e-02,2,4585913
Adam,2.50e-02,3,3540790
Adam,2.51e-02,1,5782754
Adam,2.51e-02,2,4573821
Adam,2.51e-02,3,3527194
Adam,2.52e-02,1,5777145
Adam,2.52e-02,2,4561732
Adam,2.52e-02,3,3513690
Adam,2.53e-02,1,5771523
Adam,2.53e-02,2,4549641
Adam,2.53e-02,3,3500279
Adam,2.54e-02,1,5765888
Adam,2.54e-02,2,4537552
Adam,2.54e-02,3,3486965
Adam,2.55e-02,1,5760240
Adam,2.55e-02,2,4525464
Adam,2.55e-02,3,3473749
Adam,2.56e-02,1,5754579
Adam,2.56e-02,2,4513378
Adam,2.56e-02,3,3460630
Adam,2.57e-02,1,5748906
Adam,2.57e-02,2,4501293
Adam,2.57e-02,3,3447613
Adam,2.58e-02,1,5743220
Adam,2.58e-02,2,4489212
Adam,2.58e-02,3,3434697
Adam,2.59e-02,1,5737520
Adam,2.59e-02,2,4477133
Adam,2.59e-02,3,3421886
Adam,2.60e-02,1,5731807
Adam,2.60e-02,2,4465060
Adam,2.60e-02,3,3409180
Adam,2.61e-02,1,5726083
Adam,2.61e-02,2,4452991
Adam,2.61e-02,3,3396581
Adam,2.62e-02,1,5720345
Adam,2.62e-02,2,4440925
Adam,2.62e-02,3,3384089
Adam,2.63e-02,1,5714595
Adam,2.63e-02,2,4428866
Adam,2.63e-02,3,3371709
Adam,2.64e-02,1,5708833
Adam,2.64e-02,2,4416811
Adam,2.64e-02,3,3359441
Adam,2.65e-02,1,5703057
Adam,2.65e-02,2,4404763
Adam,2.65e-02,3,3347286
Adam,2.66e-02,1,5697270
Adam,2.66e-02,2,4392721
Adam,2.66e-02,3,3335246
Adam,2.67e-02,1,5691470
Adam,2.67e-02,2,4380687
Adam,2.67e-02,3,3323323
Adam,2.68e-02,1,5685657
Adam,2.68e-02,2,4368661
Adam,2.68e-02,3,3311519
Adam,2.69e-02,1,5679833
Adam,2.69e-02,2,4356642
Adam,2.69e-02,3,3299834
Adam,2.70e-02,1,5673996
Adam,2.70e-02,2,4344631
Adam,2.70e-02,3,3288272
Adam,2.71e-02,1,5668146
Adam,2.71e-02,2,4332631
Adam,2.71e-02,3,3276833
Adam,2.72e-02,1,5662286
Adam,2.72e-02,2,4320639
Adam,2.72e-02,3,3265519
Adam,2.73e-02,1,5656413
Adam,2.73e-02,2,4308658
Adam,2.73e-02,3,3254332
Adam,2.74e-02,1,5650527
Adam,2.74e-02,2,4296688
